user_id,event_date,category,device,event_type,order_value,returned
U107530,2025-11-13,Accessories,Mobile App,view,,
U107530,2025-11-13,Accessories,Mobile App,add_to_cart,,
U107530,2025-12-19,Kids,Mobile Web,view,,
U107530,2025-11-12,Ethnic Wear,Mobile App,view,,
U107530,2025-11-12,Ethnic Wear,Mobile App,add_to_cart,,
U107530,2025-11-12,Ethnic Wear,Mobile App,checkout,,
U107530,2025-11-13,Footwear,Mobile App,view,,
U107530,2025-11-13,Footwear,Mobile App,add_to_cart,,
U107530,2025-11-13,Footwear,Mobile App,checkout,,
U107530,2025-12-18,Beauty,Mobile App,view,,
U107530,2025-12-18,Beauty,Mobile App,add_to_cart,,
U107530,2025-12-18,Beauty,Mobile App,checkout,,
U107530,2025-12-18,Beauty,Mobile App,purchase,524.17,0.0
U107531,2025-12-02,Accessories,Mobile App,view,,
U107531,2025-11-24,Accessories,Mobile Web,view,,
U107531,2025-11-22,Western Wear,Mobile App,view,,
U107531,2025-11-22,Western Wear,Mobile App,add_to_cart,,
U107531,2025-11-22,Western Wear,Mobile App,checkout,,
U107531,2025-10-26,Beauty,Mobile App,view,,
U107531,2025-11-08,Western Wear,Mobile App,view,,
U107531,2025-11-08,Western Wear,Mobile App,add_to_cart,,
U107531,2025-11-08,Western Wear,Mobile App,checkout,,
U107532,2025-12-19,Accessories,Mobile App,view,,
U107532,2025-12-29,Footwear,Mobile App,view,,
U107533,2025-11-28,Accessories,Mobile App,view,,
U107533,2025-11-28,Accessories,Mobile App,add_to_cart,,
U107533,2025-11-28,Accessories,Mobile App,checkout,,
U107533,2025-11-28,Accessories,Mobile App,purchase,1330.8,0.0
U107533,2025-07-24,Accessories,Mobile Web,view,,
U107534,2025-10-31,Western Wear,Mobile Web,view,,
U107534,2025-10-31,Western Wear,Mobile Web,add_to_cart,,
U107534,2025-10-26,Ethnic Wear,Mobile App,view,,
U107534,2025-10-26,Ethnic Wear,Mobile App,add_to_cart,,
U107534,2025-10-26,Ethnic Wear,Mobile App,checkout,,
U107535,2025-11-29,Ethnic Wear,Desktop,view,,
U107535,2025-09-22,Kids,Mobile App,view,,
U107536,2025-09-09,Footwear,Mobile App,view,,
U107536,2025-09-09,Footwear,Mobile App,add_to_cart,,
U107536,2025-09-09,Footwear,Mobile App,checkout,,
U107536,2025-12-31,Kids,Mobile App,view,,
U107536,2025-12-31,Kids,Mobile App,add_to_cart,,
U107537,2025-12-22,Accessories,Mobile App,view,,
U107537,2025-10-28,Kids,Mobile Web,view,,
U107537,2025-10-28,Kids,Mobile Web,add_to_cart,,
U107537,2025-04-06,Kids,Mobile App,view,,
U107537,2025-12-15,Beauty,Mobile Web,view,,
U107538,2025-05-28,Accessories,Mobile App,view,,
U107538,2025-05-28,Accessories,Mobile App,add_to_cart,,
U107538,2025-05-28,Accessories,Mobile App,checkout,,
U107538,2025-05-28,Accessories,Mobile App,purchase,1370.35,0.0
U107538,2025-09-11,Beauty,Mobile App,view,,
U107539,2025-09-13,Kids,Mobile App,view,,
U107539,2025-09-13,Kids,Mobile App,add_to_cart,,
U107539,2025-03-09,Footwear,Mobile App,view,,
U107539,2025-03-09,Footwear,Mobile App,add_to_cart,,
U107539,2025-03-09,Footwear,Mobile App,checkout,,
U107540,2025-08-14,Western Wear,Mobile App,view,,
U107540,2025-05-28,Ethnic Wear,Desktop,view,,
U107540,2025-05-28,Ethnic Wear,Desktop,add_to_cart,,
U107540,2025-05-28,Ethnic Wear,Desktop,checkout,,
U107540,2025-01-31,Footwear,Mobile Web,view,,
U107540,2025-01-31,Footwear,Mobile Web,add_to_cart,,
U107540,2025-01-31,Footwear,Mobile Web,checkout,,
U107540,2025-09-15,Footwear,Mobile App,view,,
U107540,2025-12-22,Accessories,Mobile App,view,,
U107540,2025-12-19,Footwear,Mobile Web,view,,
U107541,2025-12-11,Accessories,Mobile App,view,,
U107541,2025-12-11,Accessories,Mobile App,add_to_cart,,
U107541,2025-12-11,Accessories,Mobile App,checkout,,
U107541,2025-12-11,Accessories,Mobile App,purchase,1020.88,0.0
U107541,2025-12-06,Kids,Mobile App,view,,
U107541,2025-12-26,Footwear,Mobile App,view,,
U107542,2025-12-23,Footwear,Mobile App,view,,
U107542,2025-10-30,Kids,Mobile App,view,,
U107543,2025-10-29,Footwear,Desktop,view,,
U107543,2025-10-29,Footwear,Desktop,add_to_cart,,
U107543,2025-09-16,Western Wear,Mobile App,view,,
U107543,2025-10-20,Western Wear,Mobile App,view,,
U107543,2025-10-20,Western Wear,Mobile App,add_to_cart,,
U107543,2025-10-20,Western Wear,Mobile App,checkout,,
U107543,2025-10-20,Western Wear,Mobile App,purchase,884.85,0.0
U107544,2025-11-02,Accessories,Desktop,view,,
U107544,2025-04-24,Western Wear,Mobile App,view,,
U107544,2025-09-26,Ethnic Wear,Mobile App,view,,
U107544,2025-03-30,Kids,Mobile App,view,,
U107544,2025-04-13,Accessories,Mobile App,view,,
U107545,2025-06-14,Beauty,Mobile App,view,,
U107545,2025-04-19,Ethnic Wear,Mobile App,view,,
U107545,2025-08-25,Western Wear,Desktop,view,,
U107545,2025-03-01,Kids,Mobile App,view,,
U107545,2025-04-22,Beauty,Mobile Web,view,,
U107546,2025-07-12,Footwear,Mobile App,view,,
U107546,2025-07-09,Western Wear,Desktop,view,,
U107546,2025-09-13,Accessories,Mobile App,view,,
U107546,2025-06-16,Footwear,Mobile App,view,,
U107547,2025-09-19,Ethnic Wear,Mobile Web,view,,
U107547,2025-09-19,Ethnic Wear,Mobile Web,add_to_cart,,
U107547,2025-09-19,Ethnic Wear,Mobile Web,checkout,,
U107547,2025-09-22,Ethnic Wear,Mobile App,view,,
U107547,2025-09-22,Ethnic Wear,Mobile App,add_to_cart,,
U107547,2025-09-22,Ethnic Wear,Mobile App,checkout,,
U107547,2025-08-25,Western Wear,Mobile App,view,,
U107547,2025-09-18,Western Wear,Mobile App,view,,
U107547,2025-07-20,Kids,Mobile App,view,,
U107548,2025-08-10,Footwear,Desktop,view,,
U107548,2025-08-10,Footwear,Desktop,add_to_cart,,
U107548,2025-12-03,Accessories,Mobile App,view,,
U107549,2025-12-25,Footwear,Mobile App,view,,
U107549,2025-11-09,Ethnic Wear,Desktop,view,,
U107550,2025-10-19,Accessories,Mobile Web,view,,
U107550,2025-10-19,Accessories,Mobile Web,add_to_cart,,
U107551,2025-12-27,Western Wear,Mobile App,view,,
U107552,2025-12-17,Western Wear,Mobile App,view,,
U107552,2025-12-17,Western Wear,Mobile App,add_to_cart,,
U107552,2025-12-17,Western Wear,Mobile App,checkout,,
U107552,2025-12-17,Western Wear,Mobile App,purchase,2273.06,0.0
U107552,2025-11-04,Kids,Mobile App,view,,
U107552,2025-10-19,Kids,Mobile Web,view,,
U107552,2025-12-24,Footwear,Mobile App,view,,
U107552,2025-12-24,Footwear,Mobile App,add_to_cart,,
U107552,2025-12-24,Footwear,Mobile App,checkout,,
U107553,2025-09-22,Accessories,Desktop,view,,
U107553,2025-09-28,Ethnic Wear,Mobile App,view,,
U107554,2025-11-07,Western Wear,Mobile App,view,,
U107554,2025-11-07,Western Wear,Mobile App,add_to_cart,,
U107554,2025-11-07,Western Wear,Mobile App,checkout,,
U107554,2025-11-07,Western Wear,Mobile App,purchase,1289.66,0.0
U107554,2025-12-13,Accessories,Mobile App,view,,
U107554,2025-11-15,Kids,Mobile App,view,,
U107554,2025-11-15,Kids,Mobile App,add_to_cart,,
U107554,2025-11-15,Kids,Mobile App,checkout,,
U107554,2025-11-15,Kids,Mobile App,purchase,1810.27,0.0
U107555,2025-06-22,Beauty,Mobile Web,view,,
U107555,2025-11-24,Beauty,Mobile App,view,,
U107555,2025-08-22,Footwear,Desktop,view,,
U107556,2025-09-29,Beauty,Mobile Web,view,,
U107556,2025-05-26,Accessories,Desktop,view,,
U107556,2025-11-14,Kids,Mobile App,view,,
U107557,2025-12-04,Kids,Mobile App,view,,
U107557,2025-12-04,Kids,Mobile App,add_to_cart,,
U107557,2025-12-04,Kids,Mobile App,checkout,,
U107557,2025-12-04,Kids,Mobile App,purchase,1398.47,0.0
U107557,2025-11-30,Ethnic Wear,Mobile App,view,,
U107557,2025-11-30,Ethnic Wear,Mobile App,add_to_cart,,
U107557,2025-11-30,Ethnic Wear,Mobile App,checkout,,
U107557,2025-11-30,Ethnic Wear,Mobile App,purchase,2710.04,0.0
U107557,2025-12-14,Western Wear,Mobile App,view,,
U107557,2025-12-14,Western Wear,Mobile App,add_to_cart,,
U107557,2025-12-14,Western Wear,Mobile App,checkout,,
U107557,2025-12-14,Western Wear,Mobile App,purchase,2212.53,1.0
U107558,2025-11-25,Kids,Mobile App,view,,
U107559,2025-10-19,Beauty,Mobile Web,view,,
U107559,2025-06-15,Footwear,Mobile App,view,,
U107559,2025-06-15,Footwear,Mobile App,add_to_cart,,
U107560,2025-11-17,Western Wear,Mobile Web,view,,
U107560,2025-11-17,Western Wear,Mobile Web,add_to_cart,,
U107561,2025-11-07,Beauty,Mobile Web,view,,
U107562,2025-11-09,Western Wear,Desktop,view,,
U107562,2025-11-09,Western Wear,Desktop,add_to_cart,,
U107563,2025-09-13,Ethnic Wear,Mobile App,view,,
U107564,2025-12-19,Footwear,Mobile App,view,,
U107564,2025-11-19,Accessories,Mobile App,view,,
U107564,2025-11-07,Beauty,Mobile App,view,,
U107564,2025-11-07,Beauty,Mobile App,add_to_cart,,
U107564,2025-11-07,Beauty,Mobile App,checkout,,
U107564,2025-11-07,Beauty,Mobile App,purchase,2095.3,0.0
U107565,2025-12-16,Western Wear,Mobile App,view,,
U107565,2025-12-16,Western Wear,Mobile App,add_to_cart,,
U107565,2025-12-13,Ethnic Wear,Mobile Web,view,,
U107565,2025-12-13,Ethnic Wear,Mobile Web,add_to_cart,,
U107565,2025-12-28,Footwear,Mobile App,view,,
U107565,2025-12-28,Footwear,Mobile App,add_to_cart,,
U107565,2025-12-30,Footwear,Mobile App,view,,
U107565,2025-12-21,Kids,Mobile App,view,,
U107566,2025-10-01,Accessories,Mobile Web,view,,
U107566,2025-10-10,Western Wear,Mobile App,view,,
U107566,2025-10-10,Western Wear,Mobile App,add_to_cart,,
U107566,2025-10-06,Ethnic Wear,Mobile App,view,,
U107566,2025-10-06,Ethnic Wear,Mobile App,add_to_cart,,
U107566,2025-10-06,Ethnic Wear,Mobile App,checkout,,
U107566,2025-10-06,Ethnic Wear,Mobile App,purchase,1479.29,0.0
U107567,2025-10-30,Kids,Mobile App,view,,
U107567,2025-10-30,Kids,Mobile App,add_to_cart,,
U107567,2025-10-30,Kids,Mobile App,checkout,,
U107567,2025-09-15,Ethnic Wear,Mobile Web,view,,
U107567,2025-06-18,Kids,Mobile App,view,,
U107567,2025-05-13,Accessories,Mobile Web,view,,
U107567,2025-09-14,Western Wear,Desktop,view,,
U107567,2025-11-15,Western Wear,Mobile App,view,,
U107567,2025-11-15,Western Wear,Mobile App,add_to_cart,,
U107567,2025-11-15,Western Wear,Mobile App,checkout,,
U107569,2025-10-27,Kids,Desktop,view,,
U107569,2025-10-27,Kids,Desktop,add_to_cart,,
U107569,2025-11-04,Ethnic Wear,Desktop,view,,
U107569,2025-12-24,Kids,Desktop,view,,
U107569,2025-12-17,Beauty,Desktop,view,,
U107569,2025-12-17,Beauty,Desktop,add_to_cart,,
U107569,2025-12-17,Beauty,Desktop,checkout,,
U107569,2025-09-30,Ethnic Wear,Mobile Web,view,,
U107569,2025-10-13,Ethnic Wear,Mobile Web,view,,
U107569,2025-10-13,Ethnic Wear,Mobile Web,add_to_cart,,
U107569,2025-10-13,Ethnic Wear,Mobile Web,checkout,,
U107569,2025-08-25,Western Wear,Mobile App,view,,
U107570,2025-05-10,Ethnic Wear,Desktop,view,,
U107570,2025-09-27,Kids,Mobile Web,view,,
U107570,2025-09-27,Kids,Mobile Web,add_to_cart,,
U107570,2025-09-27,Kids,Mobile Web,checkout,,
U107570,2025-09-27,Kids,Mobile Web,purchase,3192.19,0.0
U107570,2025-11-30,Footwear,Mobile App,view,,
U107570,2025-06-29,Accessories,Mobile App,view,,
U107570,2025-11-20,Ethnic Wear,Desktop,view,,
U107571,2025-12-08,Western Wear,Mobile App,view,,
U107571,2025-12-08,Western Wear,Mobile App,add_to_cart,,
U107571,2025-12-08,Western Wear,Mobile App,checkout,,
U107571,2025-12-08,Western Wear,Mobile App,purchase,788.82,0.0
U107571,2025-12-29,Kids,Mobile App,view,,
U107571,2025-12-29,Kids,Mobile App,add_to_cart,,
U107571,2025-12-24,Kids,Mobile App,view,,
U107571,2025-12-20,Ethnic Wear,Mobile App,view,,
U107571,2025-12-20,Ethnic Wear,Mobile App,add_to_cart,,
U107571,2025-12-20,Ethnic Wear,Mobile App,checkout,,
U107571,2025-12-20,Ethnic Wear,Mobile App,purchase,710.07,0.0
U107571,2025-12-23,Beauty,Desktop,view,,
U107571,2025-12-23,Beauty,Desktop,add_to_cart,,
U107571,2025-12-23,Beauty,Desktop,checkout,,
U107571,2025-12-01,Footwear,Mobile Web,view,,
U107572,2025-12-23,Footwear,Mobile App,view,,
U107572,2025-11-27,Western Wear,Mobile Web,view,,
U107572,2025-11-07,Beauty,Mobile App,view,,
U107572,2025-11-07,Beauty,Mobile App,add_to_cart,,
U107572,2025-12-12,Western Wear,Mobile App,view,,
U107572,2025-10-30,Western Wear,Mobile Web,view,,
U107572,2025-12-17,Western Wear,Mobile Web,view,,
U107572,2025-12-17,Western Wear,Mobile Web,add_to_cart,,
U107573,2025-11-21,Beauty,Mobile App,view,,
U107573,2025-11-21,Beauty,Mobile App,add_to_cart,,
U107575,2025-11-12,Western Wear,Mobile App,view,,
U107575,2025-11-13,Footwear,Mobile App,view,,
U107575,2025-11-13,Footwear,Mobile App,add_to_cart,,
U107575,2025-10-27,Western Wear,Mobile App,view,,
U107575,2025-12-31,Footwear,Desktop,view,,
U107575,2025-12-31,Footwear,Desktop,add_to_cart,,
U107575,2025-12-31,Footwear,Desktop,checkout,,
U107576,2025-10-06,Kids,Mobile App,view,,
U107576,2025-10-06,Kids,Mobile App,add_to_cart,,
U107576,2025-08-12,Footwear,Mobile App,view,,
U107576,2025-08-12,Footwear,Mobile App,add_to_cart,,
U107576,2025-08-12,Footwear,Mobile App,checkout,,
U107576,2025-08-12,Footwear,Mobile App,purchase,264.04,0.0
U107576,2025-11-11,Ethnic Wear,Mobile App,view,,
U107576,2025-11-11,Ethnic Wear,Mobile App,add_to_cart,,
U107576,2025-11-11,Ethnic Wear,Mobile App,checkout,,
U107576,2025-10-08,Ethnic Wear,Mobile Web,view,,
U107576,2025-10-08,Ethnic Wear,Mobile Web,add_to_cart,,
U107576,2025-10-08,Ethnic Wear,Mobile Web,checkout,,
U107576,2025-10-08,Ethnic Wear,Mobile Web,purchase,2397.08,0.0
U107577,2025-09-13,Beauty,Mobile App,view,,
U107578,2025-11-30,Footwear,Mobile App,view,,
U107579,2025-12-26,Footwear,Mobile Web,view,,
U107579,2025-09-22,Beauty,Mobile App,view,,
U107579,2025-08-28,Beauty,Desktop,view,,
U107580,2025-10-24,Beauty,Mobile Web,view,,
U107580,2025-07-08,Accessories,Mobile Web,view,,
U107580,2025-03-22,Kids,Mobile App,view,,
U107581,2025-09-03,Accessories,Mobile App,view,,
U107582,2025-12-25,Footwear,Desktop,view,,
U107583,2025-08-12,Accessories,Desktop,view,,
U107583,2025-09-07,Footwear,Mobile App,view,,
U107584,2025-12-06,Beauty,Mobile App,view,,
U107584,2025-07-14,Kids,Mobile App,view,,
U107585,2025-09-24,Accessories,Mobile App,view,,
U107585,2025-12-10,Western Wear,Mobile App,view,,
U107585,2025-06-04,Kids,Mobile App,view,,
U107585,2025-05-24,Western Wear,Mobile App,view,,
U107585,2025-05-24,Western Wear,Mobile App,add_to_cart,,
U107585,2025-05-24,Western Wear,Mobile App,checkout,,
U107585,2025-05-24,Western Wear,Mobile App,purchase,483.2,0.0
U107587,2025-11-11,Beauty,Desktop,view,,
U107587,2025-09-21,Accessories,Mobile App,view,,
U107587,2025-09-21,Accessories,Mobile App,add_to_cart,,
U107587,2025-09-21,Accessories,Mobile App,checkout,,
U107587,2025-09-21,Accessories,Mobile App,purchase,2783.21,1.0
U107587,2025-06-12,Ethnic Wear,Mobile App,view,,
U107588,2025-12-14,Kids,Mobile Web,view,,
U107588,2025-12-17,Western Wear,Desktop,view,,
U107589,2025-08-06,Kids,Desktop,view,,
U107589,2025-10-16,Beauty,Mobile App,view,,
U107589,2025-07-21,Kids,Mobile App,view,,
U107589,2025-09-19,Ethnic Wear,Mobile App,view,,
U107589,2025-08-12,Western Wear,Mobile App,view,,
U107589,2025-08-12,Western Wear,Mobile App,add_to_cart,,
U107590,2025-06-02,Ethnic Wear,Mobile App,view,,
U107591,2025-12-12,Kids,Desktop,view,,
U107592,2025-10-21,Ethnic Wear,Mobile App,view,,
U107592,2025-10-21,Ethnic Wear,Mobile App,add_to_cart,,
U107592,2025-11-28,Ethnic Wear,Mobile Web,view,,
U107592,2025-06-24,Beauty,Mobile Web,view,,
U107592,2025-08-29,Footwear,Desktop,view,,
U107592,2025-11-09,Kids,Mobile App,view,,
U107592,2025-11-09,Kids,Mobile App,add_to_cart,,
U107592,2025-09-04,Ethnic Wear,Mobile App,view,,
U107592,2025-09-04,Ethnic Wear,Mobile App,add_to_cart,,
U107593,2025-08-20,Accessories,Mobile App,view,,
U107594,2025-10-03,Ethnic Wear,Desktop,view,,
U107595,2025-05-17,Accessories,Mobile App,view,,
U107595,2025-05-17,Accessories,Mobile App,add_to_cart,,
U107595,2025-05-17,Accessories,Mobile App,checkout,,
U107595,2025-01-22,Kids,Mobile App,view,,
U107595,2025-04-09,Ethnic Wear,Mobile App,view,,
U107595,2025-04-09,Ethnic Wear,Mobile App,add_to_cart,,
U107595,2025-04-09,Ethnic Wear,Mobile App,checkout,,
U107595,2025-04-09,Ethnic Wear,Mobile App,purchase,2157.96,0.0
U107595,2025-03-28,Kids,Mobile App,view,,
U107595,2025-03-28,Kids,Mobile App,add_to_cart,,
U107595,2025-03-28,Kids,Mobile App,checkout,,
U107595,2025-03-28,Kids,Mobile App,purchase,1914.56,1.0
U107596,2025-12-06,Beauty,Mobile App,view,,
U107596,2025-08-04,Ethnic Wear,Mobile Web,view,,
U107596,2025-09-07,Footwear,Mobile App,view,,
U107597,2025-10-22,Footwear,Mobile Web,view,,
U107597,2025-04-05,Western Wear,Mobile Web,view,,
U107597,2025-04-05,Western Wear,Mobile Web,add_to_cart,,
U107598,2025-03-26,Footwear,Mobile App,view,,
U107598,2025-03-18,Kids,Mobile App,view,,
U107598,2025-03-18,Kids,Mobile App,add_to_cart,,
U107599,2025-11-10,Western Wear,Mobile App,view,,
U107599,2025-11-09,Footwear,Mobile App,view,,
U107599,2025-12-20,Beauty,Mobile App,view,,
U107599,2025-12-20,Beauty,Mobile App,add_to_cart,,
U107600,2025-12-22,Accessories,Mobile Web,view,,
U107600,2025-12-22,Accessories,Mobile Web,add_to_cart,,
U107600,2025-12-22,Accessories,Mobile Web,checkout,,
U107600,2025-12-22,Accessories,Mobile Web,purchase,3671.74,0.0
U107600,2025-09-23,Beauty,Mobile Web,view,,
U107600,2025-12-15,Accessories,Mobile App,view,,
U107601,2025-10-20,Western Wear,Mobile App,view,,
U107601,2025-10-20,Western Wear,Mobile App,add_to_cart,,
U107601,2025-07-20,Kids,Mobile Web,view,,
U107601,2025-06-28,Footwear,Mobile Web,view,,
U107601,2025-11-19,Ethnic Wear,Mobile Web,view,,
U107601,2025-06-25,Accessories,Mobile App,view,,
U107601,2025-06-30,Footwear,Mobile App,view,,
U107601,2025-07-13,Ethnic Wear,Mobile App,view,,
U107602,2025-12-28,Footwear,Mobile App,view,,
U107602,2025-12-28,Footwear,Mobile App,add_to_cart,,
U107602,2025-12-28,Footwear,Mobile App,checkout,,
U107602,2025-12-28,Footwear,Mobile App,purchase,1794.41,0.0
U107602,2025-12-16,Western Wear,Mobile App,view,,
U107602,2025-12-05,Beauty,Mobile App,view,,
U107602,2025-12-05,Beauty,Mobile App,add_to_cart,,
U107602,2025-12-20,Beauty,Desktop,view,,
U107602,2025-12-20,Ethnic Wear,Mobile App,view,,
U107602,2025-12-26,Western Wear,Mobile App,view,,
U107602,2025-12-06,Kids,Desktop,view,,
U107602,2025-12-02,Accessories,Desktop,view,,
U107602,2025-12-02,Accessories,Desktop,add_to_cart,,
U107603,2025-08-17,Beauty,Mobile App,view,,
U107604,2025-08-21,Footwear,Mobile App,view,,
U107604,2025-09-25,Footwear,Desktop,view,,
U107604,2025-08-12,Footwear,Mobile App,view,,
U107604,2025-12-31,Ethnic Wear,Mobile Web,view,,
U107605,2025-10-22,Western Wear,Mobile App,view,,
U107605,2025-10-22,Western Wear,Mobile App,add_to_cart,,
U107605,2025-08-06,Beauty,Mobile App,view,,
U107605,2025-08-12,Accessories,Mobile App,view,,
U107605,2025-10-27,Beauty,Mobile App,view,,
U107605,2025-09-11,Kids,Mobile App,view,,
U107605,2025-09-12,Kids,Desktop,view,,
U107605,2025-12-18,Kids,Desktop,view,,
U107606,2025-12-30,Western Wear,Mobile App,view,,
U107606,2025-10-19,Accessories,Mobile App,view,,
U107606,2025-10-08,Kids,Mobile App,view,,
U107606,2025-10-08,Kids,Mobile App,add_to_cart,,
U107606,2025-10-08,Kids,Mobile App,checkout,,
U107606,2025-10-18,Ethnic Wear,Desktop,view,,
U107607,2025-10-03,Footwear,Mobile App,view,,
U107607,2025-10-14,Ethnic Wear,Mobile App,view,,
U107609,2025-05-24,Beauty,Desktop,view,,
U107609,2025-04-05,Footwear,Mobile App,view,,
U107610,2025-11-26,Beauty,Mobile Web,view,,
U107610,2025-11-26,Beauty,Mobile Web,add_to_cart,,
U107610,2025-11-26,Beauty,Mobile Web,checkout,,
U107610,2025-11-26,Beauty,Mobile Web,purchase,1750.04,0.0
U107610,2025-08-15,Western Wear,Mobile App,view,,
U107610,2025-09-14,Western Wear,Mobile App,view,,
U107610,2025-09-14,Western Wear,Mobile App,add_to_cart,,
U107610,2025-11-10,Western Wear,Mobile App,view,,
U107611,2025-06-20,Accessories,Mobile App,view,,
U107611,2025-10-24,Kids,Mobile App,view,,
U107611,2025-11-21,Western Wear,Mobile App,view,,
U107611,2025-09-26,Ethnic Wear,Mobile App,view,,
U107611,2025-09-26,Ethnic Wear,Mobile App,add_to_cart,,
U107611,2025-09-26,Ethnic Wear,Mobile App,checkout,,
U107611,2025-09-26,Ethnic Wear,Mobile App,purchase,4498.97,0.0
U107611,2025-11-09,Footwear,Mobile Web,view,,
U107612,2025-01-28,Western Wear,Mobile App,view,,
U107613,2025-08-31,Footwear,Desktop,view,,
U107613,2025-10-13,Western Wear,Mobile Web,view,,
U107613,2025-10-13,Western Wear,Mobile Web,add_to_cart,,
U107613,2025-08-15,Footwear,Mobile App,view,,
U107613,2025-11-11,Accessories,Mobile Web,view,,
U107613,2025-12-11,Footwear,Mobile Web,view,,
U107614,2025-11-26,Kids,Mobile App,view,,
U107614,2025-07-30,Ethnic Wear,Mobile App,view,,
U107614,2025-09-29,Accessories,Mobile Web,view,,
U107614,2025-09-29,Accessories,Mobile Web,add_to_cart,,
U107614,2025-12-13,Accessories,Mobile App,view,,
U107614,2025-11-01,Kids,Desktop,view,,
U107614,2025-11-01,Kids,Desktop,add_to_cart,,
U107614,2025-11-01,Kids,Desktop,checkout,,
U107615,2025-09-29,Kids,Mobile Web,view,,
U107615,2025-08-21,Beauty,Mobile App,view,,
U107616,2025-10-03,Accessories,Mobile App,view,,
U107616,2025-11-08,Western Wear,Mobile App,view,,
U107616,2025-08-28,Kids,Mobile App,view,,
U107617,2025-11-04,Western Wear,Mobile App,view,,
U107617,2025-11-04,Western Wear,Mobile App,add_to_cart,,
U107617,2025-09-23,Beauty,Mobile Web,view,,
U107617,2025-10-25,Kids,Mobile Web,view,,
U107617,2025-10-16,Footwear,Mobile Web,view,,
U107617,2025-12-15,Accessories,Mobile App,view,,
U107618,2025-12-23,Kids,Mobile App,view,,
U107618,2025-12-23,Kids,Mobile App,add_to_cart,,
U107618,2025-12-23,Kids,Mobile App,checkout,,
U107618,2025-12-23,Kids,Mobile App,purchase,3376.19,0.0
U107618,2025-11-25,Ethnic Wear,Mobile App,view,,
U107618,2025-11-25,Ethnic Wear,Mobile App,add_to_cart,,
U107618,2025-07-19,Kids,Mobile App,view,,
U107618,2025-08-13,Accessories,Mobile App,view,,
U107619,2025-09-10,Footwear,Desktop,view,,
U107620,2025-12-26,Footwear,Mobile App,view,,
U107621,2025-11-15,Accessories,Desktop,view,,
U107621,2025-11-15,Accessories,Desktop,add_to_cart,,
U107621,2025-11-15,Accessories,Desktop,checkout,,
U107621,2025-11-15,Accessories,Desktop,purchase,1360.37,0.0
U107621,2025-12-31,Footwear,Mobile App,view,,
U107622,2025-09-07,Footwear,Mobile App,view,,
U107622,2025-11-03,Western Wear,Mobile Web,view,,
U107622,2025-12-28,Western Wear,Mobile Web,view,,
U107622,2025-07-22,Kids,Mobile Web,view,,
U107622,2025-07-22,Kids,Mobile Web,add_to_cart,,
U107622,2025-07-22,Kids,Mobile Web,checkout,,
U107622,2025-07-22,Kids,Mobile Web,purchase,372.63,0.0
U107622,2025-08-07,Ethnic Wear,Desktop,view,,
U107623,2025-12-25,Kids,Mobile Web,view,,
U107623,2025-12-30,Accessories,Mobile App,view,,
U107624,2025-11-11,Beauty,Mobile Web,view,,
U107624,2025-10-29,Beauty,Desktop,view,,
U107624,2025-11-30,Ethnic Wear,Mobile Web,view,,
U107625,2025-12-05,Beauty,Mobile Web,view,,
U107625,2025-10-06,Western Wear,Desktop,view,,
U107625,2025-12-09,Accessories,Mobile App,view,,
U107626,2025-11-09,Footwear,Mobile Web,view,,
U107626,2025-11-07,Kids,Mobile App,view,,
U107626,2025-11-07,Kids,Mobile App,add_to_cart,,
U107626,2025-11-07,Kids,Mobile App,checkout,,
U107626,2025-11-07,Kids,Mobile App,purchase,3106.48,0.0
U107626,2025-11-17,Beauty,Mobile Web,view,,
U107626,2025-11-17,Beauty,Mobile Web,add_to_cart,,
U107626,2025-11-17,Beauty,Mobile Web,checkout,,
U107626,2025-11-17,Beauty,Mobile Web,purchase,802.23,0.0
U107627,2025-04-16,Beauty,Desktop,view,,
U107627,2025-02-09,Kids,Mobile Web,view,,
U107627,2025-09-30,Accessories,Desktop,view,,
U107627,2025-09-30,Accessories,Desktop,add_to_cart,,
U107628,2025-08-06,Kids,Mobile App,view,,
U107628,2025-12-17,Ethnic Wear,Mobile App,view,,
U107628,2025-12-03,Accessories,Mobile App,view,,
U107628,2025-08-20,Western Wear,Mobile Web,view,,
U107628,2025-05-19,Kids,Mobile Web,view,,
U107629,2025-11-14,Western Wear,Mobile App,view,,
U107629,2025-12-24,Western Wear,Mobile App,view,,
U107629,2025-09-22,Accessories,Desktop,view,,
U107630,2025-12-20,Western Wear,Mobile Web,view,,
U107630,2025-12-19,Beauty,Mobile Web,view,,
U107630,2025-12-19,Beauty,Mobile Web,add_to_cart,,
U107630,2025-12-26,Ethnic Wear,Desktop,view,,
U107630,2025-12-26,Ethnic Wear,Desktop,add_to_cart,,
U107630,2025-12-26,Ethnic Wear,Desktop,checkout,,
U107630,2025-12-26,Ethnic Wear,Desktop,purchase,1425.17,1.0
U107631,2025-12-10,Accessories,Mobile Web,view,,
U107631,2025-12-10,Accessories,Mobile Web,add_to_cart,,
U107631,2025-12-10,Accessories,Mobile Web,checkout,,
U107631,2025-12-10,Accessories,Mobile Web,purchase,1764.51,0.0
U107631,2025-08-13,Kids,Mobile Web,view,,
U107631,2025-08-13,Kids,Mobile Web,add_to_cart,,
U107631,2025-08-13,Kids,Mobile Web,checkout,,
U107631,2025-08-13,Kids,Mobile Web,purchase,3187.81,0.0
