user_id,signup_date,region,device_pref,acquisition_channel,signup_month
U105839,2025-10-18,West,Mobile App,Referral,2025-10
U105840,2025-05-13,South,Mobile App,Influencer,2025-05
U105841,2025-07-20,South,Mobile App,Paid Social,2025-07
U105842,2025-10-12,North,Mobile App,Paid Social,2025-10
U105843,2025-11-22,South,Mobile Web,Organic Search,2025-11
U105844,2025-04-05,West,Mobile App,Organic Search,2025-04
U105845,2025-10-05,West,Mobile App,Paid Social,2025-10
U105846,2025-11-21,West,Desktop,Organic Search,2025-11
U105847,2025-08-07,South,Mobile App,Organic Search,2025-08
U105848,2025-03-30,East,Mobile App,Referral,2025-03
U105849,2025-03-13,South,Mobile App,Paid Social,2025-03
U105850,2025-09-04,West,Mobile Web,Organic Search,2025-09
U105851,2025-05-09,East,Mobile App,Influencer,2025-05
U105852,2025-07-31,South,Mobile App,Email/Push,2025-07
U105853,2025-12-09,South,Mobile App,Influencer,2025-12
U105854,2025-04-06,North,Mobile App,Organic Search,2025-04
U105855,2025-03-16,South,Mobile Web,Organic Search,2025-03
U105856,2025-02-23,West,Mobile Web,Organic Search,2025-02
U105857,2025-12-10,North,Desktop,Paid Social,2025-12
U105858,2025-02-23,North,Mobile App,Paid Social,2025-02
U105859,2025-08-06,North,Mobile App,Paid Social,2025-08
U105860,2025-01-16,West,Desktop,Referral,2025-01
U105861,2025-04-09,South,Mobile Web,Organic Search,2025-04
U105862,2025-01-20,North,Mobile Web,Paid Social,2025-01
U105863,2025-02-15,South,Mobile App,Referral,2025-02
U105864,2025-07-12,East,Mobile App,Referral,2025-07
U105865,2025-02-27,South,Mobile App,Referral,2025-02
U105866,2025-04-21,East,Mobile App,Organic Search,2025-04
U105867,2025-05-09,South,Mobile App,Paid Social,2025-05
U105868,2025-12-03,South,Mobile App,Paid Social,2025-12
U105869,2025-07-13,North,Mobile App,Influencer,2025-07
U105870,2025-12-06,North,Mobile App,Paid Social,2025-12
U105871,2025-11-22,South,Mobile App,Organic Search,2025-11
U105872,2025-01-08,South,Mobile App,Organic Search,2025-01
U105873,2025-01-29,East,Mobile App,Email/Push,2025-01
U105874,2025-04-22,North,Mobile App,Organic Search,2025-04
U105875,2025-06-10,North,Mobile App,Organic Search,2025-06
U105876,2025-05-11,West,Mobile App,Paid Social,2025-05
U105877,2025-07-07,South,Mobile Web,Email/Push,2025-07
U105878,2025-06-12,East,Mobile App,Organic Search,2025-06
U105879,2025-07-16,West,Mobile Web,Paid Social,2025-07
U105880,2025-12-30,South,Desktop,Organic Search,2025-12
U105881,2025-07-23,East,Mobile Web,Organic Search,2025-07
U105882,2025-07-31,South,Mobile App,Paid Social,2025-07
U105883,2025-04-19,North,Mobile App,Organic Search,2025-04
U105884,2025-10-03,South,Mobile Web,Influencer,2025-10
U105885,2025-03-14,South,Desktop,Organic Search,2025-03
U105886,2025-06-16,South,Desktop,Referral,2025-06
U105887,2025-09-17,South,Mobile App,Referral,2025-09
U105888,2025-08-31,South,Mobile App,Referral,2025-08
U105889,2025-10-02,North,Desktop,Organic Search,2025-10
U105890,2025-04-12,North,Mobile Web,Organic Search,2025-04
U105891,2025-06-22,North,Mobile App,Paid Social,2025-06
U105892,2025-06-20,North,Mobile App,Paid Social,2025-06
U105893,2025-05-21,South,Mobile App,Email/Push,2025-05
U105894,2025-07-07,South,Mobile App,Influencer,2025-07
U105895,2025-03-27,North,Mobile Web,Paid Social,2025-03
U105896,2025-02-21,West,Desktop,Organic Search,2025-02
U105897,2025-04-21,West,Desktop,Email/Push,2025-04
U105898,2025-12-08,South,Mobile App,Paid Social,2025-12
U105899,2025-02-12,East,Mobile Web,Organic Search,2025-02
U105900,2025-07-30,South,Mobile App,Paid Social,2025-07
U105901,2025-07-19,North,Mobile Web,Organic Search,2025-07
U105902,2025-10-25,West,Mobile Web,Email/Push,2025-10
U105903,2025-12-12,North,Mobile App,Influencer,2025-12
U105904,2025-08-28,West,Mobile App,Organic Search,2025-08
U105905,2025-04-25,South,Mobile App,Referral,2025-04
U105906,2025-01-26,South,Mobile App,Organic Search,2025-01
U105907,2025-10-26,South,Desktop,Paid Social,2025-10
U105908,2025-03-18,South,Mobile App,Paid Social,2025-03
U105909,2025-05-17,North,Mobile App,Email/Push,2025-05
U105910,2025-01-20,South,Mobile App,Paid Social,2025-01
U105911,2025-07-30,East,Desktop,Organic Search,2025-07
U105912,2025-08-28,South,Mobile App,Organic Search,2025-08
U105913,2025-02-08,North,Mobile App,Email/Push,2025-02
U105914,2025-09-25,South,Mobile Web,Referral,2025-09
U105915,2025-07-26,West,Mobile App,Referral,2025-07
U105916,2025-09-24,South,Mobile App,Organic Search,2025-09
U105917,2025-06-03,South,Mobile Web,Referral,2025-06
U105918,2025-02-11,West,Mobile App,Referral,2025-02
U105919,2025-01-11,South,Desktop,Influencer,2025-01
U105920,2025-10-21,South,Mobile App,Organic Search,2025-10
U105921,2025-04-08,West,Mobile App,Organic Search,2025-04
U105922,2025-10-02,East,Mobile App,Influencer,2025-10
U105923,2025-08-18,North,Mobile Web,Influencer,2025-08
U105924,2025-08-08,North,Mobile App,Paid Social,2025-08
U105925,2025-03-06,East,Mobile App,Paid Social,2025-03
U105926,2025-12-21,North,Mobile App,Email/Push,2025-12
U105927,2025-08-20,West,Mobile App,Organic Search,2025-08
U105928,2025-11-24,North,Mobile Web,Organic Search,2025-11
U105929,2025-02-21,South,Desktop,Paid Social,2025-02
U105930,2025-09-20,North,Mobile Web,Organic Search,2025-09
U105931,2025-09-24,East,Mobile App,Referral,2025-09
U105932,2025-12-25,West,Mobile App,Organic Search,2025-12
U105933,2025-11-13,East,Mobile Web,Paid Social,2025-11
U105934,2025-11-20,West,Desktop,Paid Social,2025-11
U105935,2025-06-03,North,Mobile App,Email/Push,2025-06
U105936,2025-12-24,North,Mobile App,Influencer,2025-12
U105937,2025-05-20,West,Mobile App,Influencer,2025-05
U105938,2025-02-20,West,Mobile App,Referral,2025-02
U105939,2025-04-27,West,Mobile App,Organic Search,2025-04
U105940,2025-02-15,West,Desktop,Influencer,2025-02
U105941,2025-11-05,South,Mobile App,Influencer,2025-11
U105942,2025-03-29,North,Mobile App,Influencer,2025-03
U105943,2025-07-27,West,Mobile App,Paid Social,2025-07
U105944,2025-09-26,South,Desktop,Organic Search,2025-09
U105945,2025-03-30,South,Mobile App,Referral,2025-03
U105946,2025-04-28,East,Mobile App,Organic Search,2025-04
U105947,2025-02-23,South,Mobile App,Organic Search,2025-02
U105948,2025-04-26,West,Mobile App,Referral,2025-04
U105949,2025-04-28,North,Mobile Web,Organic Search,2025-04
U105950,2025-09-17,West,Mobile App,Influencer,2025-09
U105951,2025-03-16,East,Mobile App,Paid Social,2025-03
U105952,2025-11-01,South,Mobile App,Referral,2025-11
U105953,2025-01-07,South,Mobile App,Paid Social,2025-01
U105954,2025-05-02,North,Mobile App,Email/Push,2025-05
U105955,2025-01-11,South,Desktop,Paid Social,2025-01
U105956,2025-12-14,South,Mobile App,Influencer,2025-12
U105957,2025-08-03,South,Mobile Web,Organic Search,2025-08
U105958,2025-10-06,South,Mobile Web,Paid Social,2025-10
U105959,2025-01-28,North,Desktop,Organic Search,2025-01
U105960,2025-08-23,North,Mobile App,Influencer,2025-08
U105961,2025-11-09,East,Mobile App,Paid Social,2025-11
U105962,2025-01-26,North,Mobile App,Paid Social,2025-01
U105963,2025-02-23,West,Mobile App,Organic Search,2025-02
U105964,2025-01-29,East,Mobile App,Paid Social,2025-01
U105965,2025-12-19,East,Desktop,Email/Push,2025-12
U105966,2025-06-13,West,Desktop,Organic Search,2025-06
U105967,2025-09-27,North,Mobile App,Referral,2025-09
U105968,2025-11-30,West,Mobile App,Paid Social,2025-11
U105969,2025-02-04,South,Mobile App,Paid Social,2025-02
U105970,2025-10-13,West,Desktop,Paid Social,2025-10
U105971,2025-12-14,West,Mobile App,Organic Search,2025-12
U105972,2025-09-30,North,Mobile App,Organic Search,2025-09
U105973,2025-07-27,South,Desktop,Paid Social,2025-07
U105974,2025-08-26,South,Mobile App,Influencer,2025-08
U105975,2025-04-03,East,Mobile Web,Organic Search,2025-04
U105976,2025-06-22,South,Mobile App,Paid Social,2025-06
U105977,2025-03-20,North,Mobile Web,Paid Social,2025-03
U105978,2025-04-20,South,Mobile App,Paid Social,2025-04
U105979,2025-08-05,South,Mobile App,Paid Social,2025-08
U105980,2025-12-24,West,Desktop,Organic Search,2025-12
U105981,2025-04-16,East,Mobile App,Influencer,2025-04
U105982,2025-02-16,South,Mobile App,Influencer,2025-02
U105983,2025-06-30,North,Mobile App,Influencer,2025-06
U105984,2025-03-05,North,Mobile App,Paid Social,2025-03
U105985,2025-09-03,South,Mobile Web,Paid Social,2025-09
U105986,2025-09-01,West,Mobile App,Email/Push,2025-09
U105987,2025-11-16,South,Mobile Web,Referral,2025-11
U105988,2025-03-28,South,Mobile App,Paid Social,2025-03
U105989,2025-08-05,West,Mobile App,Paid Social,2025-08
U105990,2025-01-07,West,Mobile Web,Organic Search,2025-01
U105991,2025-10-05,North,Mobile App,Referral,2025-10
U105992,2025-12-03,North,Desktop,Influencer,2025-12
U105993,2025-07-29,South,Mobile App,Paid Social,2025-07
U105994,2025-06-18,East,Mobile App,Paid Social,2025-06
U105995,2025-11-26,West,Mobile App,Organic Search,2025-11
U105996,2025-05-18,North,Mobile App,Paid Social,2025-05
U105997,2025-11-02,North,Mobile App,Organic Search,2025-11
U105998,2025-08-18,West,Mobile App,Referral,2025-08
U105999,2025-11-04,East,Mobile Web,Paid Social,2025-11
U106000,2025-06-10,West,Mobile App,Referral,2025-06
U106001,2025-01-01,South,Mobile App,Organic Search,2025-01
U106002,2025-08-24,South,Mobile App,Referral,2025-08
U106003,2025-07-07,North,Mobile App,Referral,2025-07
U106004,2025-01-04,North,Mobile App,Paid Social,2025-01
U106005,2025-05-12,South,Mobile App,Referral,2025-05
U106006,2025-08-06,South,Mobile App,Organic Search,2025-08
U106007,2025-09-17,North,Mobile App,Paid Social,2025-09
U106008,2025-01-01,West,Mobile App,Paid Social,2025-01
U106009,2025-03-12,North,Mobile Web,Organic Search,2025-03
U106010,2025-06-27,East,Mobile Web,Influencer,2025-06
U106011,2025-07-08,South,Mobile App,Paid Social,2025-07
U106012,2025-10-18,West,Desktop,Referral,2025-10
U106013,2025-01-08,North,Mobile App,Influencer,2025-01
U106014,2025-09-10,East,Mobile App,Organic Search,2025-09
U106015,2025-10-19,North,Mobile Web,Paid Social,2025-10
U106016,2025-09-01,South,Mobile Web,Paid Social,2025-09
U106017,2025-05-03,East,Desktop,Paid Social,2025-05
U106018,2025-10-26,North,Desktop,Paid Social,2025-10
U106019,2025-10-10,South,Mobile App,Referral,2025-10
U106020,2025-02-01,West,Desktop,Paid Social,2025-02
U106021,2025-11-30,West,Desktop,Referral,2025-11
U106022,2025-05-26,North,Mobile App,Paid Social,2025-05
U106023,2025-06-05,North,Desktop,Paid Social,2025-06
U106024,2025-01-16,North,Mobile App,Paid Social,2025-01
U106025,2025-12-21,North,Mobile Web,Paid Social,2025-12
U106026,2025-02-16,West,Mobile App,Paid Social,2025-02
U106027,2025-09-08,South,Mobile App,Organic Search,2025-09
U106028,2025-07-06,South,Mobile App,Referral,2025-07
U106029,2025-01-31,West,Mobile App,Paid Social,2025-01
U106030,2025-09-17,South,Mobile Web,Referral,2025-09
U106031,2025-01-17,East,Mobile App,Paid Social,2025-01
U106032,2025-02-08,South,Mobile App,Paid Social,2025-02
U106033,2025-10-31,South,Mobile App,Influencer,2025-10
U106034,2025-02-08,South,Mobile App,Influencer,2025-02
U106035,2025-05-12,North,Mobile Web,Influencer,2025-05
U106036,2025-01-30,North,Mobile App,Paid Social,2025-01
U106037,2025-06-07,North,Mobile App,Email/Push,2025-06
U106038,2025-10-05,North,Mobile App,Referral,2025-10
U106039,2025-07-22,South,Mobile App,Organic Search,2025-07
U106040,2025-03-07,South,Mobile App,Email/Push,2025-03
U106041,2025-04-18,South,Desktop,Influencer,2025-04
U106042,2025-09-25,North,Mobile Web,Referral,2025-09
U106043,2025-08-10,East,Mobile App,Influencer,2025-08
U106044,2025-10-19,North,Mobile App,Organic Search,2025-10
U106045,2025-01-18,South,Mobile App,Referral,2025-01
U106046,2025-03-31,East,Mobile Web,Paid Social,2025-03
U106047,2025-06-30,North,Mobile App,Email/Push,2025-06
U106048,2025-09-12,East,Mobile Web,Organic Search,2025-09
U106049,2025-09-10,East,Mobile App,Influencer,2025-09
U106050,2025-09-14,North,Mobile App,Organic Search,2025-09
U106051,2025-12-12,North,Desktop,Referral,2025-12
U106052,2025-03-28,West,Mobile App,Organic Search,2025-03
U106053,2025-03-31,North,Desktop,Organic Search,2025-03
U106054,2025-08-25,West,Mobile App,Influencer,2025-08
U106055,2025-03-11,South,Mobile App,Paid Social,2025-03
U106056,2025-02-13,North,Mobile App,Organic Search,2025-02
U106057,2025-07-19,North,Mobile Web,Organic Search,2025-07
U106058,2025-06-01,South,Mobile Web,Paid Social,2025-06
U106059,2025-03-27,South,Mobile App,Paid Social,2025-03
U106060,2025-01-19,East,Mobile App,Paid Social,2025-01
U106061,2025-04-11,West,Mobile App,Paid Social,2025-04
U106062,2025-04-05,West,Mobile App,Influencer,2025-04
U106063,2025-09-11,North,Mobile App,Email/Push,2025-09
U106064,2025-12-23,West,Mobile App,Referral,2025-12
U106065,2025-01-30,West,Mobile App,Paid Social,2025-01
U106066,2025-09-06,West,Mobile App,Influencer,2025-09
U106067,2025-02-02,South,Mobile App,Organic Search,2025-02
U106068,2025-08-17,East,Mobile App,Referral,2025-08
U106069,2025-01-12,South,Mobile App,Organic Search,2025-01
U106070,2025-04-28,South,Mobile App,Paid Social,2025-04
U106071,2025-12-16,West,Mobile Web,Referral,2025-12
U106072,2025-06-04,North,Mobile App,Organic Search,2025-06
U106073,2025-09-03,North,Mobile App,Influencer,2025-09
U106074,2025-11-28,West,Mobile App,Referral,2025-11
U106075,2025-09-04,North,Mobile Web,Organic Search,2025-09
U106076,2025-01-29,West,Mobile App,Referral,2025-01
U106077,2025-06-10,East,Desktop,Organic Search,2025-06
U106078,2025-08-23,North,Mobile App,Paid Social,2025-08
U106079,2025-07-09,South,Mobile App,Organic Search,2025-07
U106080,2025-04-27,East,Mobile App,Paid Social,2025-04
U106081,2025-09-28,South,Mobile App,Paid Social,2025-09
U106082,2025-09-15,West,Mobile App,Paid Social,2025-09
U106083,2025-06-29,West,Mobile App,Paid Social,2025-06
U106084,2025-06-21,South,Mobile App,Paid Social,2025-06
U106085,2025-10-01,North,Mobile App,Influencer,2025-10
U106086,2025-09-16,West,Mobile App,Paid Social,2025-09
U106087,2025-05-15,South,Mobile App,Organic Search,2025-05
U106088,2025-06-20,North,Mobile App,Organic Search,2025-06
U106089,2025-07-29,West,Mobile Web,Paid Social,2025-07
U106090,2025-08-24,West,Mobile App,Email/Push,2025-08
U106091,2025-07-05,East,Mobile App,Organic Search,2025-07
U106092,2025-12-30,South,Mobile App,Influencer,2025-12
U106093,2025-04-05,East,Mobile App,Organic Search,2025-04
U106094,2025-01-11,East,Mobile App,Referral,2025-01
U106095,2025-03-09,West,Mobile App,Email/Push,2025-03
U106096,2025-07-29,West,Mobile App,Organic Search,2025-07
U106097,2025-07-15,South,Desktop,Organic Search,2025-07
U106098,2025-04-08,West,Mobile App,Organic Search,2025-04
U106099,2025-04-03,West,Mobile App,Email/Push,2025-04
U106100,2025-01-22,North,Mobile Web,Paid Social,2025-01
U106101,2025-06-21,North,Mobile App,Referral,2025-06
U106102,2025-05-14,West,Desktop,Paid Social,2025-05
U106103,2025-01-25,North,Mobile App,Email/Push,2025-01
U106104,2025-07-04,North,Mobile App,Organic Search,2025-07
U106105,2025-03-26,North,Mobile Web,Influencer,2025-03
U106106,2025-02-24,South,Desktop,Influencer,2025-02
U106107,2025-09-08,North,Mobile App,Organic Search,2025-09
U106108,2025-05-24,South,Mobile App,Referral,2025-05
U106109,2025-12-17,West,Mobile App,Referral,2025-12
U106110,2025-06-16,East,Mobile App,Organic Search,2025-06
U106111,2025-08-12,East,Mobile Web,Organic Search,2025-08
U106112,2025-08-08,North,Mobile App,Paid Social,2025-08
U106113,2025-06-28,East,Mobile App,Organic Search,2025-06
U106114,2025-04-29,East,Mobile Web,Email/Push,2025-04
U106115,2025-09-22,East,Desktop,Paid Social,2025-09
U106116,2025-05-30,North,Mobile App,Influencer,2025-05
U106117,2025-08-03,South,Mobile Web,Paid Social,2025-08
U106118,2025-07-16,West,Mobile App,Organic Search,2025-07
U106119,2025-02-11,East,Mobile App,Paid Social,2025-02
U106120,2025-02-22,East,Mobile App,Organic Search,2025-02
U106121,2025-11-26,South,Mobile App,Paid Social,2025-11
U106122,2025-09-08,South,Mobile Web,Organic Search,2025-09
U106123,2025-10-22,East,Mobile Web,Organic Search,2025-10
U106124,2025-09-28,North,Mobile App,Influencer,2025-09
U106125,2025-05-03,East,Mobile Web,Organic Search,2025-05
U106126,2025-12-05,West,Mobile App,Email/Push,2025-12
U106127,2025-09-23,West,Mobile App,Influencer,2025-09
U106128,2025-12-14,South,Mobile App,Paid Social,2025-12
U106129,2025-01-29,North,Mobile Web,Paid Social,2025-01
U106130,2025-02-04,East,Mobile App,Paid Social,2025-02
U106131,2025-01-06,West,Mobile App,Organic Search,2025-01
U106132,2025-04-21,South,Mobile App,Organic Search,2025-04
U106133,2025-10-21,South,Mobile App,Email/Push,2025-10
U106134,2025-03-18,North,Mobile Web,Organic Search,2025-03
U106135,2025-12-15,East,Mobile App,Influencer,2025-12
U106136,2025-05-27,East,Mobile App,Paid Social,2025-05
U106137,2025-03-08,West,Desktop,Paid Social,2025-03
U106138,2025-01-08,South,Mobile App,Influencer,2025-01
U106139,2025-05-02,East,Mobile Web,Paid Social,2025-05
U106140,2025-12-06,South,Mobile App,Influencer,2025-12
U106141,2025-06-24,South,Mobile App,Paid Social,2025-06
U106142,2025-06-28,West,Mobile Web,Influencer,2025-06
U106143,2025-03-26,North,Mobile App,Influencer,2025-03
U106144,2025-02-14,South,Desktop,Organic Search,2025-02
U106145,2025-05-16,East,Mobile App,Influencer,2025-05
U106146,2025-12-09,South,Mobile App,Paid Social,2025-12
U106147,2025-01-16,North,Mobile Web,Paid Social,2025-01
U106148,2025-11-29,South,Mobile App,Paid Social,2025-11
U106149,2025-07-14,South,Mobile App,Paid Social,2025-07
U106150,2025-01-09,West,Desktop,Organic Search,2025-01
U106151,2025-11-12,North,Mobile Web,Influencer,2025-11
U106152,2025-11-30,West,Mobile App,Paid Social,2025-11
U106153,2025-11-29,North,Mobile Web,Influencer,2025-11
U106154,2025-11-23,North,Desktop,Email/Push,2025-11
U106155,2025-01-15,North,Mobile App,Referral,2025-01
U106156,2025-11-23,West,Mobile App,Influencer,2025-11
U106157,2025-04-12,North,Mobile App,Influencer,2025-04
U106158,2025-08-14,West,Desktop,Organic Search,2025-08
U106159,2025-10-05,South,Mobile Web,Organic Search,2025-10
U106160,2025-04-23,West,Mobile Web,Referral,2025-04
U106161,2025-01-01,West,Desktop,Paid Social,2025-01
U106162,2025-09-23,East,Mobile App,Paid Social,2025-09
U106163,2025-07-27,West,Mobile App,Organic Search,2025-07
U106164,2025-04-20,East,Mobile App,Paid Social,2025-04
U106165,2025-07-19,West,Mobile App,Email/Push,2025-07
U106166,2025-11-02,North,Mobile Web,Organic Search,2025-11
U106167,2025-01-12,North,Mobile Web,Organic Search,2025-01
U106168,2025-12-11,East,Mobile App,Paid Social,2025-12
U106169,2025-07-07,South,Mobile App,Organic Search,2025-07
U106170,2025-06-03,South,Mobile Web,Paid Social,2025-06
U106171,2025-11-30,South,Mobile App,Paid Social,2025-11
U106172,2025-10-06,South,Mobile App,Email/Push,2025-10
U106173,2025-06-20,East,Mobile App,Paid Social,2025-06
U106174,2025-05-14,North,Mobile App,Referral,2025-05
U106175,2025-01-25,West,Desktop,Paid Social,2025-01
U106176,2025-01-18,West,Mobile App,Influencer,2025-01
U106177,2025-07-09,West,Mobile Web,Organic Search,2025-07
U106178,2025-05-21,South,Mobile App,Referral,2025-05
U106179,2025-02-12,South,Mobile App,Influencer,2025-02
U106180,2025-11-30,West,Mobile App,Organic Search,2025-11
U106181,2025-10-11,West,Mobile App,Paid Social,2025-10
U106182,2025-05-26,West,Mobile App,Organic Search,2025-05
U106183,2025-11-11,South,Mobile App,Paid Social,2025-11
U106184,2025-11-15,South,Mobile App,Organic Search,2025-11
U106185,2025-04-02,West,Mobile App,Organic Search,2025-04
U106186,2025-06-28,North,Mobile App,Influencer,2025-06
U106187,2025-02-25,East,Mobile App,Paid Social,2025-02
U106188,2025-06-04,West,Mobile App,Paid Social,2025-06
U106189,2025-06-09,East,Mobile App,Email/Push,2025-06
U106190,2025-04-21,South,Desktop,Email/Push,2025-04
U106191,2025-05-17,South,Desktop,Email/Push,2025-05
U106192,2025-08-20,West,Mobile Web,Organic Search,2025-08
U106193,2025-08-08,East,Mobile Web,Paid Social,2025-08
U106194,2025-03-09,West,Mobile App,Influencer,2025-03
U106195,2025-10-29,East,Mobile App,Paid Social,2025-10
U106196,2025-09-06,East,Mobile Web,Paid Social,2025-09
U106197,2025-11-19,East,Mobile App,Paid Social,2025-11
U106198,2025-01-06,South,Mobile App,Referral,2025-01
U106199,2025-10-07,South,Mobile Web,Paid Social,2025-10
U106200,2025-04-04,South,Mobile Web,Influencer,2025-04
U106201,2025-09-26,North,Mobile App,Paid Social,2025-09
U106202,2025-07-16,North,Mobile App,Paid Social,2025-07
U106203,2025-01-25,North,Mobile App,Organic Search,2025-01
U106204,2025-05-28,West,Mobile Web,Organic Search,2025-05
U106205,2025-04-28,North,Mobile App,Email/Push,2025-04
U106206,2025-12-04,North,Desktop,Email/Push,2025-12
U106207,2025-12-04,North,Mobile Web,Paid Social,2025-12
U106208,2025-03-07,East,Mobile App,Email/Push,2025-03
U106209,2025-10-28,North,Mobile App,Referral,2025-10
U106210,2025-06-24,South,Mobile App,Organic Search,2025-06
U106211,2025-11-15,North,Desktop,Referral,2025-11
U106212,2025-03-17,West,Mobile App,Influencer,2025-03
U106213,2025-04-24,West,Mobile Web,Paid Social,2025-04
U106214,2025-04-21,West,Mobile App,Paid Social,2025-04
U106215,2025-09-06,South,Mobile App,Organic Search,2025-09
U106216,2025-07-22,East,Desktop,Paid Social,2025-07
U106217,2025-05-27,South,Mobile App,Organic Search,2025-05
U106218,2025-02-04,South,Mobile Web,Referral,2025-02
U106219,2025-11-05,South,Mobile App,Influencer,2025-11
U106220,2025-01-26,North,Mobile Web,Paid Social,2025-01
U106221,2025-08-26,West,Mobile Web,Paid Social,2025-08
U106222,2025-01-14,North,Desktop,Influencer,2025-01
U106223,2025-02-14,South,Mobile App,Organic Search,2025-02
U106224,2025-08-04,South,Mobile App,Influencer,2025-08
U106225,2025-08-21,South,Mobile App,Email/Push,2025-08
U106226,2025-07-12,West,Mobile App,Email/Push,2025-07
U106227,2025-02-20,East,Mobile App,Referral,2025-02
U106228,2025-08-02,East,Mobile App,Organic Search,2025-08
U106229,2025-05-31,South,Mobile App,Paid Social,2025-05
U106230,2025-10-02,North,Mobile Web,Referral,2025-10
U106231,2025-12-04,South,Mobile Web,Email/Push,2025-12
U106232,2025-03-17,West,Desktop,Paid Social,2025-03
U106233,2025-08-08,West,Mobile App,Paid Social,2025-08
U106234,2025-12-14,East,Mobile App,Influencer,2025-12
U106235,2025-07-06,North,Mobile App,Paid Social,2025-07
U106236,2025-10-16,North,Mobile App,Paid Social,2025-10
U106237,2025-01-28,South,Mobile App,Influencer,2025-01
U106238,2025-06-29,West,Desktop,Paid Social,2025-06
U106239,2025-09-10,East,Mobile App,Paid Social,2025-09
U106240,2025-05-06,West,Mobile App,Organic Search,2025-05
U106241,2025-06-26,East,Mobile App,Referral,2025-06
U106242,2025-02-06,North,Mobile App,Organic Search,2025-02
U106243,2025-04-09,North,Mobile App,Organic Search,2025-04
U106244,2025-04-08,North,Mobile App,Referral,2025-04
U106245,2025-05-07,South,Mobile App,Organic Search,2025-05
U106246,2025-06-17,North,Mobile App,Paid Social,2025-06
U106247,2025-03-21,East,Mobile App,Paid Social,2025-03
U106248,2025-10-21,East,Mobile Web,Organic Search,2025-10
U106249,2025-11-29,South,Mobile App,Influencer,2025-11
U106250,2025-05-06,North,Mobile App,Influencer,2025-05
U106251,2025-12-09,North,Desktop,Referral,2025-12
U106252,2025-11-06,East,Mobile App,Influencer,2025-11
U106253,2025-05-30,South,Mobile App,Paid Social,2025-05
U106254,2025-01-16,South,Desktop,Influencer,2025-01
U106255,2025-01-28,West,Mobile App,Influencer,2025-01
U106256,2025-06-22,South,Mobile Web,Organic Search,2025-06
U106257,2025-02-15,South,Desktop,Paid Social,2025-02
U106258,2025-11-24,East,Mobile App,Organic Search,2025-11
U106259,2025-08-24,West,Desktop,Organic Search,2025-08
U106260,2025-08-02,East,Mobile App,Paid Social,2025-08
U106261,2025-03-26,South,Mobile App,Organic Search,2025-03
U106262,2025-10-09,South,Mobile Web,Influencer,2025-10
U106263,2025-08-20,East,Desktop,Influencer,2025-08
U106264,2025-03-26,South,Mobile Web,Paid Social,2025-03
U106265,2025-03-06,East,Mobile App,Paid Social,2025-03
U106266,2025-05-14,West,Mobile App,Referral,2025-05
U106267,2025-05-31,West,Mobile App,Influencer,2025-05
U106268,2025-04-25,North,Mobile App,Organic Search,2025-04
U106269,2025-03-05,North,Desktop,Referral,2025-03
U106270,2025-12-09,North,Mobile App,Paid Social,2025-12
U106271,2025-12-29,East,Mobile App,Organic Search,2025-12
U106272,2025-12-18,South,Mobile App,Email/Push,2025-12
U106273,2025-06-07,North,Mobile App,Referral,2025-06
U106274,2025-03-18,North,Mobile Web,Email/Push,2025-03
U106275,2025-05-26,South,Mobile App,Organic Search,2025-05
U106276,2025-12-09,North,Mobile Web,Influencer,2025-12
U106277,2025-08-13,North,Mobile App,Paid Social,2025-08
U106278,2025-11-09,East,Mobile App,Paid Social,2025-11
U106279,2025-04-13,North,Mobile Web,Paid Social,2025-04
U106280,2025-12-13,North,Mobile App,Organic Search,2025-12
U106281,2025-10-28,West,Mobile App,Paid Social,2025-10
U106282,2025-03-29,West,Mobile Web,Referral,2025-03
U106283,2025-10-30,South,Mobile App,Influencer,2025-10
U106284,2025-06-17,North,Mobile App,Organic Search,2025-06
U106285,2025-06-19,East,Mobile Web,Paid Social,2025-06
U106286,2025-05-15,South,Desktop,Email/Push,2025-05
U106287,2025-02-19,North,Mobile App,Organic Search,2025-02
U106288,2025-12-06,North,Mobile Web,Referral,2025-12
U106289,2025-12-13,North,Mobile App,Influencer,2025-12
U106290,2025-05-14,South,Mobile App,Email/Push,2025-05
U106291,2025-12-13,West,Mobile App,Organic Search,2025-12
U106292,2025-05-17,West,Desktop,Influencer,2025-05
U106293,2025-09-02,South,Mobile App,Organic Search,2025-09
U106294,2025-04-19,South,Mobile App,Organic Search,2025-04
U106295,2025-11-09,East,Mobile App,Organic Search,2025-11
U106296,2025-10-14,South,Desktop,Organic Search,2025-10
U106297,2025-01-21,North,Mobile App,Organic Search,2025-01
U106298,2025-03-31,East,Mobile App,Referral,2025-03
U106299,2025-10-23,West,Desktop,Paid Social,2025-10
U106300,2025-04-22,South,Mobile App,Organic Search,2025-04
U106301,2025-10-28,West,Mobile App,Referral,2025-10
U106302,2025-03-18,South,Mobile App,Influencer,2025-03
U106303,2025-06-26,South,Desktop,Paid Social,2025-06
U106304,2025-12-09,North,Desktop,Influencer,2025-12
U106305,2025-05-28,East,Mobile App,Email/Push,2025-05
U106306,2025-04-11,West,Mobile App,Referral,2025-04
U106307,2025-09-03,East,Mobile App,Influencer,2025-09
U106308,2025-04-27,North,Mobile App,Organic Search,2025-04
U106309,2025-04-02,North,Mobile Web,Email/Push,2025-04
